日期,委托时间,品种,标的,交易类型,下单类型,成交数量,成交价,成交额,委托数量,委托价格,平仓盈亏,手续费,状态,最后更新时间
2025-12-08,09:30:00,股票,报喜鸟(002154.XSHE),卖,市价单,-1281400股,4.06,-5202484,-1281400股,-,-128140,6763.23,全部成交,2025-12-08 09:30:00
2025-12-08,09:30:00,股票,龙版传媒(605577.XSHG),买,市价单,390600股,13.3,5194980,390600股,-,0,1558.49,全部成交,2025-12-08 09:30:00
2025-12-15,09:30:00,股票,百通能源(001376.XSHE),卖,市价单,-374800股,14.66,-5494568,-374800股,-,674640,7142.94,全部成交,2025-12-15 09:30:00
2025-12-15,09:30:00,股票,龙版传媒(605577.XSHG),卖,市价单,-390600股,12.88,-5030928,-390600股,-,-164052,6540.21,全部成交,2025-12-15 09:30:00
2025-12-15,09:30:00,股票,富安娜(002327.XSHE),买,市价单,798000股,6.6,5266800,798000股,-,0,1580.04,全部成交,2025-12-15 09:30:00
2025-12-15,09:30:00,股票,蓝天燃气(605368.XSHG),买,市价单,665000股,7.9,5253500,665000股,-,0,1576.05,全部成交,2025-12-15 09:30:00
2025-12-22,09:30:00,股票,甘源食品(002991.XSHE),卖,市价单,-68500股,59.62,-4083970,-68500股,-,17810,5309.16,全部成交,2025-12-22 09:30:00
2025-12-22,09:30:00,股票,普瑞眼科(301239.XSHE),卖,市价单,-143100股,31.82,-4553442,-143100股,-,-829980,5919.47,全部成交,2025-12-22 09:30:00
2025-12-22,09:30:00,股票,健民集团(600976.XSHG),卖,市价单,-128600股,35.43,-4556298,-128600股,-,-487394,5923.19,全部成交,2025-12-22 09:30:00
2025-12-22,09:30:00,股票,富安娜(002327.XSHE),卖,市价单,-798000股,6.72,-5362560,-798000股,-,95760,6971.33,全部成交,2025-12-22 09:30:00
2025-12-22,09:30:00,股票,蓝天燃气(605368.XSHG),卖,市价单,-665000股,7.7,-5120500,-665000股,-,-133000,6656.65,全部成交,2025-12-22 09:30:00
2025-12-22,09:30:00,股票,信邦制药(002390.XSHE),买,市价单,1393800股,3.42,4766796,1393800股,-,0,1430.04,全部成交,2025-12-22 09:30:00
2025-12-22,09:30:00,股票,迈克生物(300463.XSHE),买,市价单,410800股,11.52,4732416,410800股,-,0,1419.72,全部成交,2025-12-22 09:30:00
2025-12-22,09:30:00,股票,京基智农(000048.XSHE),买,市价单,359000股,13.18,4731620,359000股,-,0,1419.49,全部成交,2025-12-22 09:30:00
2025-12-22,09:30:00,股票,特发服务(300917.XSHE),买,市价单,114400股,41.32,4727008,114400股,-,0,1418.1,全部成交,2025-12-22 09:30:00
2025-12-22,09:30:00,股票,豪悦护理(605009.XSHG),买,市价单,142900股,32.62,4661398,142900股,-,0,1398.42,全部成交,2025-12-22 09:30:00
2025-12-29,09:30:00,股票,京基智农(000048.XSHE),卖,市价单,-359000股,14.96,-5370640,-359000股,-,639020,6981.83,全部成交,2025-12-29 09:30:00
2025-12-29,09:30:00,股票,科思股份(300856.XSHE),买,市价单,394800股,13.6,5369280,394800股,-,0,1610.78,全部成交,2025-12-29 09:30:00
2026-02-02,09:30:00,股票,迈克生物(300463.XSHE),卖,市价单,-410800股,11.94,-4904952,-410800股,-,172536,6376.44,全部成交,2026-02-02 09:30:00
2026-02-02,09:30:00,股票,嘉益股份(301004.XSHE),买,市价单,100400股,48.72,4891488,100400股,-,0,1467.45,全部成交,2026-02-02 09:30:00
2026-02-09,09:30:00,股票,特发服务(300917.XSHE),卖,市价单,-114400股,42.14,-4820816,-114400股,-,93808,6267.06,全部成交,2026-02-09 09:30:00
2026-02-09,09:30:00,股票,嘉益股份(301004.XSHE),卖,市价单,-100400股,57.42,-5764968,-100400股,-,873480,7494.46,全部成交,2026-02-09 09:30:00
2026-02-09,09:30:00,股票,双鹭药业(002038.XSHE),买,市价单,788700股,6.72,5300064,788700股,-,0,1590.02,全部成交,2026-02-09 09:30:00
2026-02-09,09:30:00,股票,万和电气(002543.XSHE),买,市价单,562100股,9.4,5283740,562100股,-,0,1585.12,全部成交,2026-02-09 09:30:00
2026-03-09,09:30:00,股票,万和电气(002543.XSHE),卖,市价单,-562100股,8.98,-5047658,-562100股,-,-236082,6561.96,全部成交,2026-03-09 09:30:00
2026-03-09,09:30:00,股票,特发服务(300917.XSHE),买,市价单,141900股,35.42,5026098,141900股,-,0,1507.83,全部成交,2026-03-09 09:30:00
2026-03-23,09:30:00,股票,科思股份(300856.XSHE),卖,市价单,-394800股,12.86,-5077128,-394800股,-,-292152,6600.27,全部成交,2026-03-23 09:30:00
2026-03-23,09:30:00,股票,顶点软件(603383.XSHG),买,市价单,169600股,29.9,5071040,169600股,-,0,1521.31,全部成交,2026-03-23 09:30:00
2026-03-30,09:30:00,股票,双鹭药业(002038.XSHE),卖,市价单,-788700股,6.98,-5505126,-788700股,-,205062,7156.66,全部成交,2026-03-30 09:30:00
2026-03-30,09:30:00,股票,科思股份(300856.XSHE),买,市价单,449000股,12.26,5504740,449000股,-,0,1651.42,全部成交,2026-03-30 09:30:00
2026-04-07,09:30:00,股票,信邦制药(002390.XSHE),卖,市价单,-1393800股,3.26,-4543788,-1393800股,-,-223008,5906.92,全部成交,2026-04-07 09:30:00
2026-04-07,09:30:00,股票,万和电气(002543.XSHE),买,市价单,535900股,8.46,4533714,535900股,-,0,1360.11,全部成交,2026-04-07 09:30:00
2026-04-13,09:30:00,股票,万和电气(002543.XSHE),卖,市价单,-535900股,8.48,-4544432,-535900股,-,10718,5907.76,全部成交,2026-04-13 09:30:00
2026-04-13,09:30:00,股票,致欧科技(301376.XSHE),买,市价单,289700股,15.64,4530908,289700股,-,0,1359.27,全部成交,2026-04-13 09:30:00
2026-04-20,09:30:00,股票,顶点软件(603383.XSHG),卖,市价单,-169600股,31.96,-5420416,-169600股,-,349376,7046.54,全部成交,2026-04-20 09:30:00
2026-04-20,09:30:00,股票,致欧科技(301376.XSHE),卖,市价单,-289700股,16.15,-4678655,-289700股,-,147747,6082.25,全部成交,2026-04-20 09:30:00
2026-04-20,09:30:00,股票,信邦制药(002390.XSHE),买,市价单,1584900股,3.2,5071680,1584900股,-,0,1521.5,全部成交,2026-04-20 09:30:00
2026-04-20,09:30:00,股票,万和电气(002543.XSHE),买,市价单,591100股,8.5,5024350,591100股,-,0,1507.3,全部成交,2026-04-20 09:30:00
2026-04-27,09:30:00,股票,科思股份(300856.XSHE),卖,市价单,-449000股,14.16,-6357840,-449000股,-,853100,8265.19,全部成交,2026-04-27 09:30:00
2026-04-27,09:30:00,股票,信邦制药(002390.XSHE),卖,市价单,-1584900股,3.12,-4944888,-1584900股,-,-126792,6428.35,全部成交,2026-04-27 09:30:00
2026-04-27,09:30:00,股票,迈克生物(300463.XSHE),买,市价单,542300股,10.42,5650766,542300股,-,0,1695.23,全部成交,2026-04-27 09:30:00
2026-04-27,09:30:00,股票,富岭股份(001356.XSHE),买,市价单,520000股,10.82,5626400,520000股,-,0,1687.92,全部成交,2026-04-27 09:30:00
2026-05-06,09:30:00,股票,豪悦护理(605009.XSHG),卖,市价单,-142900股,28.8,-4115520,-142900股,-,-545878,5350.18,全部成交,2026-05-06 09:30:00
2026-05-06,09:30:00,股票,迈克生物(300463.XSHE),卖,市价单,-542300股,10.5,-5694150,-542300股,-,43384,7402.4,全部成交,2026-05-06 09:30:00
2026-05-06,09:30:00,股票,富岭股份(001356.XSHE),卖,市价单,-520000股,10.88,-5657600,-520000股,-,31200,7354.88,全部成交,2026-05-06 09:30:00
2026-05-06,09:30:00,股票,华致酒行(300755.XSHE),买,市价单,376900股,13.68,5155992,376900股,-,0,1546.8,全部成交,2026-05-06 09:30:00
2026-05-06,09:30:00,股票,伊力特(600197.XSHG),买,市价单,419600股,12.28,5152688,419600股,-,0,1545.81,全部成交,2026-05-06 09:30:00
2026-05-06,09:30:00,股票,博彦科技(002649.XSHE),买,市价单,486100股,10.56,5133216,486100股,-,0,1539.96,全部成交,2026-05-06 09:30:00
2026-05-11,09:30:00,股票,博彦科技(002649.XSHE),卖,市价单,-486100股,11.06,-5376266,-486100股,-,243050,6989.15,全部成交,2026-05-11 09:30:00
2026-05-11,09:30:00,股票,豪悦护理(605009.XSHG),买,市价单,184500股,29.06,5361570,184500股,-,0,1608.47,全部成交,2026-05-11 09:30:00
2026-05-18,09:30:00,股票,华致酒行(300755.XSHE),卖,市价单,-376900股,14.58,-5495202,-376900股,-,339210,7143.76,全部成交,2026-05-18 09:30:00
2026-05-18,09:30:00,股票,嘉益股份(301004.XSHE),买,市价单,133200股,41.18,5485176,133200股,-,0,1645.55,全部成交,2026-05-18 09:30:00
2026-05-25,09:30:00,股票,嘉益股份(301004.XSHE),卖,市价单,-133200股,40.64,-5413248,-133200股,-,-71928,7037.22,全部成交,2026-05-25 09:30:00
2026-05-25,09:30:00,股票,九典制药(300705.XSHE),买,市价单,466900股,11.6,5416040,466900股,-,0,1624.81,全部成交,2026-05-25 09:30:00
