日期,收盘,开盘,高,低,交易量,涨跌幅
2020年3月17日,"2,685.59","2,696.70","2,734.80","2,629.18",4.15B,-0.31%
2020年3月16日,"2,694.02","2,800.00","2,800.18","2,689.90",4.70B,-3.74%
2020年3月13日,"2,798.77","2,720.61","2,826.72","2,715.14",4.91B,-1.52%
2020年3月12日,"2,841.98","2,858.51","2,866.14","2,828.29",3.70B,-1.61%
2020年3月11日,"2,888.36","2,927.83","2,927.83","2,888.36",3.64B,-1.23%
2020年3月10日,"2,924.22","2,859.87","2,935.09","2,852.93",4.81B,1.93%
2020年3月9日,"2,868.83","2,908.63","2,908.63","2,864.49",5.89B,-3.24%
2020年3月6日,"2,964.83","2,989.76","2,999.49","2,962.40",4.19B,-1.76%
2020年3月5日,"3,018.07","2,966.69","3,023.12","2,956.65",6.05B,2.39%
2020年3月4日,"2,947.57","2,921.07","2,949.57","2,919.37",4.26B,0.89%
2020年3月3日,"2,921.44","2,941.68","2,948.55","2,910.76",5.32B,0.47%
2020年3月2日,"2,907.89","2,837.77","2,922.95","2,837.77",5.49B,3.08%
2020年2月28日,"2,821.04","2,860.28","2,880.79","2,818.43",5.85B,-3.12%
2020年2月27日,"2,912.04","2,904.87","2,927.20","2,903.75",4.22B,0.36%
2020年2月26日,"2,901.67","2,877.46","2,930.02","2,872.83",6.30B,-0.26%
2020年2月25日,"2,909.32","2,891.98","2,912.16","2,869.64",5.32B,-0.71%
2020年2月24日,"2,930.03","2,949.98","2,953.29","2,922.16",4.86B,-1.28%
2020年2月21日,"2,968.14","2,965.60","2,991.06","2,959.51",4.69B,-0.34%
2020年2月20日,"2,978.18","2,931.37","2,981.27","2,920.80",5.02B,1.86%
2020年2月19日,"2,923.76","2,917.12","2,942.35","2,914.59",4.03B,-0.02%
2020年2月18日,"2,924.40","2,940.65","2,944.43","2,914.96",3.81B,-0.87%
2020年2月17日,"2,950.07","2,901.69","2,950.28","2,898.59",4.53B,1.90%
2020年2月14日,"2,895.06","2,870.71","2,900.20","2,870.63",3.51B,0.68%
2020年2月13日,"2,875.48","2,898.40","2,906.72","2,871.26",3.74B,-0.69%
2020年2月12日,"2,895.59","2,876.67","2,895.93","2,870.77",3.12B,0.55%
2020年2月11日,"2,879.86","2,858.92","2,893.07","2,854.07",3.60B,1.05%
2020年2月10日,"2,850.06","2,826.80","2,854.83","2,817.77",3.37B,-0.06%
2020年2月7日,"2,851.71","2,836.80","2,851.82","2,819.67",3.44B,-0.11%
2020年2月6日,"2,854.89","2,829.51","2,866.39","2,809.37",4.21B,1.49%
2020年2月5日,"2,812.90","2,803.74","2,833.21","2,782.42",4.42B,0.65%
2020年2月4日,"2,794.66","2,724.13","2,796.71","2,724.13",5.70B,2.48%
2020年2月3日,"2,727.09","2,676.01","2,755.84","2,676.01",5.86B,-7.00%
2020年1月23日,"2,932.49","2,993.77","2,993.77","2,910.39",4.28B,-2.83%
2020年1月22日,"3,017.88","2,996.81","3,023.90","2,965.66",3.32B,0.19%
2020年1月21日,"3,012.11","3,048.95","3,050.82","3,011.18",3.28B,-1.76%
2020年1月20日,"3,065.99","3,070.67","3,072.29","3,054.45",2.73B,0.42%
2020年1月17日,"3,053.17","3,054.04","3,067.56","3,042.59",2.33B,0.33%
2020年1月16日,"3,043.09","3,067.95","3,068.20","3,039.07",2.83B,-0.49%
2020年1月15日,"3,058.01","3,078.25","3,086.97","3,052.70",2.81B,-0.73%
2020年1月14日,"3,080.60","3,097.72","3,108.18","3,078.46",3.51B,-0.31%
2020年1月13日,"3,090.13","3,069.68","3,090.13","3,054.88",2.93B,0.73%
2020年1月10日,"3,067.88","3,079.08","3,081.96","3,058.16",2.85B,0.01%
2020年1月9日,"3,067.55","3,060.77","3,071.54","3,055.99",3.32B,0.98%
2020年1月8日,"3,037.85","3,058.36","3,058.70","3,030.10",3.77B,-1.18%
2020年1月7日,"3,074.02","3,063.75","3,080.27","3,061.56",3.44B,0.56%
2020年1月6日,"3,056.84","3,062.28","3,090.84","3,040.19",4.77B,-0.70%
2020年1月3日,"3,078.28","3,097.25","3,097.41","3,072.11",3.72B,-0.41%
2020年1月2日,"3,090.83","3,073.93","3,107.52","3,073.93",5.00B,0.90%
2019年12月31日,"3,063.22","3,057.30","3,065.38","3,043.93",3.11B,0.02%
2019年12月30日,"3,062.75","3,016.20","3,065.25","3,007.96",4.37B,1.49%
2019年12月27日,"3,017.78","3,012.03","3,047.61","3,012.03",3.44B,0.20%
2019年12月26日,"3,011.64","2,986.31","3,011.64","2,985.53",2.31B,0.86%
2019年12月25日,"2,986.00","2,993.36","2,993.56","2,976.91",2.14B,-0.36%
2019年12月24日,"2,996.76","2,985.62","2,999.08","2,982.42",2.23B,0.42%
2019年12月23日,"2,984.24","3,015.29","3,028.56","2,982.02",2.75B,-0.94%
2019年12月20日,"3,012.63","3,022.12","3,033.56","3,009.38",2.51B,-0.17%
2019年12月19日,"3,017.71","3,027.67","3,029.70","3,009.87",2.69B,-0.27%
2019年12月18日,"3,025.78","3,031.89","3,041.83","3,020.95",3.25B,-0.24%
2019年12月17日,"3,033.14","3,000.78","3,053.83","2,991.08",4.73B,1.13%
2019年12月16日,"2,999.20","2,999.50","2,999.53","2,983.19",3.34B,-0.24%
2019年12月13日,"3,006.31","2,968.86","3,006.31","2,967.85",4.19B,2.32%
2019年12月12日,"2,938.04","2,954.40","2,954.40","2,934.00",2.07B,-0.39%
2019年12月11日,"2,949.65","2,947.54","2,953.94","2,934.04",2.36B,0.43%
2019年12月10日,"2,936.99","2,925.95","2,937.78","2,923.75",2.02B,0.13%
2019年12月9日,"2,933.04","2,944.16","2,945.27","2,923.79",2.50B,-0.23%
2019年12月6日,"2,939.82","2,928.36","2,939.82","2,922.43",2.14B,0.61%
2019年12月5日,"2,921.95","2,912.94","2,927.34","2,907.77",2.25B,0.72%
2019年12月4日,"2,901.07","2,902.13","2,903.94","2,887.84",1.94B,-0.29%
2019年12月3日,"2,909.62","2,892.42","2,909.95","2,876.52",1.91B,0.35%
2019年12月2日,"2,899.44","2,896.51","2,913.74","2,893.42",2.13B,0.16%
2019年11月29日,"2,894.72","2,923.45","2,927.25","2,879.93",2.08B,-1.22%
2019年11月28日,"2,930.48","2,945.34","2,952.26","2,922.55",1.78B,-0.47%
2019年11月27日,"2,944.32","2,948.34","2,953.39","2,933.28",2.04B,-0.08%
2019年11月26日,"2,946.57","2,962.37","2,965.39","2,943.55",3.02B,-0.16%
2019年11月25日,"2,951.25","2,926.15","2,951.79","2,925.40",3.33B,0.99%
2019年11月22日,"2,922.27","2,952.77","2,967.78","2,913.18",2.68B,-0.92%
2019年11月21日,"2,949.34","2,957.07","2,957.35","2,940.15",2.19B,-0.63%
2019年11月20日,"2,968.12","2,991.42","2,996.51","2,962.71",2.25B,-1.09%
2019年11月19日,"3,000.75","2,973.57","3,000.75","2,973.57",2.43B,0.66%
2019年11月18日,"2,980.95","2,954.78","2,985.97","2,949.47",2.39B,0.89%
2019年11月15日,"2,954.70","2,972.48","2,976.37","2,953.76",2.20B,-0.47%
2019年11月14日,"2,968.57","2,975.48","2,980.70","2,964.92",2.21B,0.03%
2019年11月13日,"2,967.67","2,967.62","2,976.26","2,955.10",2.26B,-0.12%
2019年11月12日,"2,971.36","2,973.00","2,978.17","2,954.78",2.05B,0.19%
2019年11月11日,"2,965.71","2,995.14","2,995.14","2,962.68",2.85B,-1.55%
2019年11月8日,"3,012.46","3,052.69","3,055.60","3,011.37",2.83B,-0.69%
2019年11月7日,"3,033.30","3,034.16","3,044.72","3,021.69",2.33B,0.02%
2019年11月6日,"3,032.79","3,041.42","3,045.46","3,024.75",2.92B,-0.24%
2019年11月5日,"3,039.98","3,024.87","3,065.93","3,015.80",3.84B,0.59%
2019年11月4日,"3,022.27","3,012.94","3,025.64","3,011.20",3.09B,0.65%
2019年11月1日,"3,002.65","2,953.74","3,005.18","2,947.60",2.89B,1.62%
2019年10月31日,"2,954.73","2,964.91","2,966.59","2,948.33",2.63B,0.09%
2019年10月30日,"2,952.12","2,966.76","2,971.90","2,946.97",2.18B,-0.54%
2019年10月29日,"2,968.28","2,982.45","2,984.35","2,968.21",2.18B,-0.44%
2019年10月28日,"2,981.36","2,967.63","2,984.94","2,962.40",2.85B,0.48%
2019年10月25日,"2,967.05","2,955.51","2,970.54","2,935.06",2.45B,0.27%
2019年10月24日,"2,959.03","2,963.34","2,976.37","2,945.68",2.45B,0.16%
2019年10月23日,"2,954.31","2,969.98","2,977.68","2,945.84",2.26B,-0.64%
2019年10月22日,"2,973.22","2,983.84","2,983.84","2,956.90",2.10B,0.15%
2019年10月21日,"2,968.91","2,957.97","2,973.79","2,950.30",2.42B,0.19%
2019年10月18日,"2,963.18","3,020.01","3,027.61","2,961.13",2.46B,-1.61%
2019年10月17日,"3,011.75","3,009.69","3,018.65","2,997.84",1.89B,0.23%
2019年10月16日,"3,004.72","3,015.17","3,043.45","2,999.38",2.63B,-0.35%
2019年10月15日,"3,015.42","3,018.86","3,019.29","3,005.87",2.54B,0.06%
2019年10月14日,"3,013.53","3,007.36","3,040.50","2,997.66",4.25B,1.02%
2019年10月11日,"2,983.12","2,952.47","2,989.75","2,945.01",3.12B,1.44%
2019年10月10日,"2,940.80","2,917.82","2,944.02","2,910.35",2.20B,0.61%
2019年10月9日,"2,922.98","2,908.17","2,931.64","2,896.26",2.61B,0.02%
2019年10月8日,"2,922.35","2,898.53","2,938.87","2,898.53",2.50B,0.85%
2019年9月30日,"2,897.70","2,917.07","2,933.51","2,897.68",1.92B,-1.08%
2019年9月27日,"2,929.47","2,929.32","2,934.33","2,916.07",2.30B,0.05%
2019年9月26日,"2,927.88","2,939.68","2,952.87","2,926.54",3.15B,-0.03%
2019年9月25日,"2,928.84","2,930.14","2,942.00","2,923.15",2.25B,-0.38%
2019年9月24日,"2,940.08","2,936.95","2,956.29","2,929.60",2.27B,0.31%
2019年9月23日,"2,930.91","2,955.26","2,955.26","2,916.43",2.38B,-1.10%
2019年9月20日,"2,963.43","2,964.92","2,970.72","2,956.92",3.02B,0.22%
2019年9月19日,"2,956.83","2,965.03","2,965.11","2,941.66",2.09B,0.08%
2019年9月18日,"2,954.36","2,947.97","2,967.86","2,947.68",2.34B,0.59%
2019年9月17日,"2,937.01","2,974.01","2,974.01","2,929.31",3.07B,-1.52%
2019年9月16日,"2,982.45","3,003.65","3,004.88","2,972.58",3.25B,-0.57%
2019年9月12日,"2,999.56","2,970.01","3,001.23","2,963.45",3.18B,1.43%
2019年9月11日,"2,957.14","2,978.97","2,980.66","2,946.57",3.52B,-0.43%
2019年9月10日,"2,969.80","2,987.51","2,988.06","2,958.31",3.60B,-0.40%
2019年9月9日,"2,981.59","3,004.80","3,008.67","2,974.23",3.87B,0.02%
2019年9月6日,"2,981.07","2,974.80","2,981.24","2,955.82",3.15B,0.85%
2019年9月5日,"2,955.84","2,938.14","2,988.21","2,938.14",5.29B,1.24%
2019年9月4日,"2,919.68","2,888.97","2,919.68","2,887.59",3.76B,0.95%
2019年9月3日,"2,892.18","2,897.29","2,900.76","2,878.10",2.59B,-0.10%
2019年9月2日,"2,894.96","2,871.29","2,902.41","2,866.75",2.98B,0.79%
2019年8月30日,"2,872.40","2,878.21","2,886.35","2,856.03",2.59B,0.59%
2019年8月29日,"2,855.45","2,867.77","2,871.63","2,843.28",2.24B,-0.40%
2019年8月28日,"2,867.03","2,883.35","2,887.85","2,860.71",2.36B,-0.70%
2019年8月27日,"2,887.24","2,883.42","2,915.84","2,881.00",3.57B,0.83%
2019年8月26日,"2,863.48","2,869.46","2,882.45","2,854.51",2.64B,-1.85%
2019年8月23日,"2,917.38","2,880.57","2,923.93","2,876.02",2.41B,1.37%
2019年8月22日,"2,878.00","2,878.73","2,881.06","2,862.44",2.05B,0.31%
2019年8月21日,"2,869.22","2,868.63","2,875.01","2,864.81",2.16B,-0.22%
2019年8月20日,"2,875.65","2,869.16","2,883.55","2,864.71",2.98B,-0.05%
2019年8月19日,"2,877.23","2,839.25","2,877.47","2,823.87",4.19B,1.88%
2019年8月16日,"2,824.23","2,817.27","2,846.26","2,805.81",2.41B,0.35%
2019年8月15日,"2,814.39","2,758.74","2,815.15","2,756.38",2.53B,0.36%
2019年8月14日,"2,804.36","2,827.04","2,831.34","2,803.86",2.61B,0.41%
2019年8月13日,"2,792.91","2,807.96","2,812.49","2,787.12",2.15B,-1.13%
2019年8月12日,"2,824.80","2,787.44","2,825.09","2,782.77",2.21B,1.90%
2019年8月9日,"2,772.15","2,800.44","2,802.81","2,767.14",2.54B,-0.53%
2019年8月8日,"2,786.87","2,771.45","2,790.14","2,768.71",2.94B,1.44%
2019年8月7日,"2,747.25","2,771.24","2,773.94","2,747.25",2.46B,-0.49%
2019年8月6日,"2,760.68","2,736.68","2,771.79","2,718.21",3.69B,-0.93%
2019年8月5日,"2,786.72","2,823.35","2,828.48","2,785.90",2.84B,-2.01%
2019年8月2日,"2,843.77","2,837.37","2,852.12","2,831.66",2.99B,-1.53%
2019年8月1日,"2,887.87","2,901.15","2,909.47","2,880.30",2.43B,-0.85%
2019年7月31日,"2,912.66","2,931.85","2,932.65","2,906.71",2.39B,-1.07%
2019年7月30日,"2,944.03","2,939.14","2,958.30","2,938.90",2.27B,0.46%
2019年7月29日,"2,930.49","2,936.64","2,938.73","2,922.68",2.24B,-0.30%
2019年7月26日,"2,939.35","2,918.11","2,943.07","2,918.01",2.35B,0.28%
2019年7月25日,"2,931.18","2,911.01","2,931.18","2,903.31",2.29B,0.85%
2019年7月24日,"2,906.55","2,894.94","2,923.40","2,894.59",2.60B,0.88%
2019年7月23日,"2,881.10","2,885.70","2,889.39","2,871.51",2.04B,-0.03%
2019年7月22日,"2,881.90","2,897.79","2,905.35","2,872.53",2.36B,-0.47%
2019年7月19日,"2,895.62","2,875.96","2,906.55","2,875.90",2.25B,1.28%
2019年7月18日,"2,859.16","2,869.73","2,872.24","2,859.07",1.95B,-0.55%
2019年7月17日,"2,875.03","2,877.49","2,892.34","2,866.47",1.81B,-0.33%
2019年7月16日,"2,884.56","2,900.05","2,905.11","2,881.40",1.74B,-0.62%
2019年7月15日,"2,902.61","2,885.98","2,920.16","2,850.10",2.82B,0.02%
2019年7月12日,"2,902.13","2,883.09","2,912.90","2,878.20",2.15B,0.50%
2019年7月11日,"2,887.83","2,897.47","2,918.94","2,879.64",2.12B,0.31%
2019年7月10日,"2,878.78","2,896.70","2,897.58","2,870.67",1.89B,-0.10%
2019年7月9日,"2,881.55","2,894.33","2,902.14","2,872.03",2.14B,-0.55%
2019年7月8日,"2,897.51","2,944.97","2,944.97","2,877.74",3.37B,-2.17%
2019年7月5日,"2,961.92","2,952.71","2,967.98","2,937.60",2.38B,0.29%
2019年7月4日,"2,953.27","2,966.33","2,974.80","2,939.97",3.29B,-0.39%
2019年7月3日,"2,964.73","2,990.05","2,990.05","2,953.70",3.39B,-1.15%
2019年7月2日,"2,999.08","3,000.78","3,003.88","2,988.47",3.46B,-0.13%
2019年7月1日,"3,002.94","2,984.65","3,011.91","2,978.75",4.26B,2.47%
2019年6月28日,"2,930.60","2,932.69","2,937.29","2,911.67",2.37B,-0.22%
2019年6月27日,"2,937.13","2,917.20","2,952.91","2,914.96",3.35B,1.16%
2019年6月26日,"2,903.49","2,896.76","2,915.24","2,891.00",2.40B,-0.23%
2019年6月25日,"2,910.12","2,946.02","2,946.71","2,875.37",3.82B,-1.34%
2019年6月24日,"2,949.52","2,942.51","2,958.02","2,931.67",2.90B,0.37%
2019年6月21日,"2,938.77","2,939.65","2,958.23","2,929.90",4.66B,-0.13%
2019年6月20日,"2,942.63","2,847.32","2,954.03","2,846.44",5.74B,3.51%
2019年6月19日,"2,842.74","2,872.07","2,879.23","2,842.42",4.12B,1.29%
2019年6月18日,"2,806.45","2,800.83","2,809.87","2,785.38",2.17B,0.46%
2019年6月17日,"2,793.70","2,785.47","2,813.45","2,785.47",2.05B,0.29%
2019年6月14日,"2,785.61","2,798.40","2,816.18","2,781.72",2.61B,-0.32%
2019年6月13日,"2,794.54","2,798.02","2,804.76","2,771.86",2.35B,-0.08%
2019年6月12日,"2,796.73","2,802.53","2,805.01","2,790.18",2.64B,-0.57%
2019年6月11日,"2,812.90","2,750.54","2,816.99","2,750.54",4.09B,2.53%
2019年6月10日,"2,743.37","2,717.91","2,752.88","2,712.16",2.71B,1.35%
2019年6月6日,"2,706.76","2,727.70","2,727.70","2,701.92",2.14B,-0.47%
2019年6月5日,"2,719.59","2,741.94","2,747.23","2,717.93",2.58B,-0.06%
2019年6月4日,"2,721.31","2,744.70","2,746.51","2,713.80",2.23B,-0.79%
2019年6月3日,"2,743.06","2,737.81","2,762.08","2,723.93",2.71B,0.52%
2019年5月31日,"2,728.95","2,740.30","2,762.39","2,728.95",2.22B,-0.51%
2019年5月30日,"2,742.96","2,748.43","2,752.69","2,721.88",2.44B,-0.47%
2019年5月29日,"2,755.81","2,728.44","2,780.31","2,724.85",2.49B,0.26%
2019年5月28日,"2,748.80","2,719.06","2,759.78","2,716.31",3.47B,0.97%
2019年5月27日,"2,722.33","2,696.26","2,731.30","2,667.38",2.72B,0.75%
2019年5月24日,"2,702.03","2,693.88","2,722.34","2,692.53",2.12B,0.60%
2019年5月23日,"2,685.93","2,710.57","2,713.94","2,679.54",2.78B,-1.46%
2019年5月22日,"2,725.73","2,739.11","2,745.86","2,714.65",2.32B,-0.51%
2019年5月21日,"2,739.79","2,717.87","2,764.48","2,712.04",2.70B,0.90%
2019年5月20日,"2,715.43","2,726.07","2,746.66","2,697.61",3.12B,-0.72%
2019年5月17日,"2,735.21","2,792.08","2,792.51","2,728.93",3.01B,-2.01%
2019年5月16日,"2,791.41","2,777.85","2,793.76","2,766.15",2.89B,0.28%
2019年5月15日,"2,783.54","2,743.78","2,797.15","2,743.78",3.07B,2.16%
2019年5月14日,"2,724.73","2,716.73","2,754.69","2,716.73",2.62B,-0.60%
2019年5月13日,"2,741.11","2,751.76","2,767.48","2,736.84",2.66B,-1.88%
2019年5月10日,"2,793.76","2,731.58","2,798.87","2,698.81",3.95B,3.52%
2019年5月9日,"2,698.78","2,740.35","2,748.01","2,686.47",3.08B,-2.16%
2019年5月8日,"2,758.24","2,753.61","2,796.47","2,750.93",3.04B,-1.71%
2019年5月7日,"2,806.26","2,814.47","2,833.20","2,777.73",3.54B,0.04%
2019年5月6日,"2,805.04","2,853.88","2,867.60","2,768.80",6.24B,-4.76%
2019年4月30日,"2,945.24","2,935.24","2,955.88","2,919.49",3.21B,0.20%
2019年4月29日,"2,939.41","2,906.47","2,968.16","2,899.83",3.92B,1.61%
2019年4月26日,"2,892.86","2,913.77","2,930.21","2,892.53",3.66B,-1.20%
2019年4月25日,"2,927.99","2,962.74","2,973.22","2,924.02",3.89B,-1.58%
2019年4月24日,"2,974.85","2,989.96","3,001.53","2,933.53",3.54B,-0.13%
2019年4月23日,"2,978.85","2,968.00","3,007.35","2,964.98",4.11B,0.28%
2019年4月22日,"2,970.49","3,047.43","3,048.82","2,962.36",5.68B,-2.36%
2019年4月19日,"3,042.43","3,013.67","3,043.93","2,989.55",3.99B,1.25%
2019年4月18日,"3,004.92","3,014.91","3,019.54","2,993.27",3.97B,-0.41%
2019年4月17日,"3,017.42","3,017.39","3,035.41","2,996.76",5.00B,-0.19%
2019年4月16日,"3,023.03","2,914.99","3,023.03","2,909.66",7.08B,3.35%
2019年4月15日,"2,924.93","2,973.02","2,999.33","2,924.60",5.84B,0.15%
2019年4月12日,"2,920.52","2,920.55","2,933.45","2,903.27",3.25B,-0.27%
2019年4月11日,"2,928.43","2,982.39","3,000.10","2,920.19",4.28B,-1.70%
2019年4月10日,"2,979.10","2,957.27","2,996.41","2,941.35",4.87B,0.39%
2019年4月9日,"2,967.51","2,968.08","2,980.12","2,948.31",5.08B,0.18%
2019年4月8日,"2,962.27","2,978.50","3,007.83","2,938.65",7.45B,0.35%
2019年4月4日,"2,951.98","2,927.10","2,959.59","2,921.20",7.30B,1.10%
2019年4月3日,"2,920.00","2,869.85","2,923.92","2,865.30",6.47B,1.09%
2019年4月2日,"2,888.53","2,900.63","2,903.87","2,878.39",6.12B,-0.14%
2019年4月1日,"2,892.62","2,860.14","2,906.15","2,860.14",7.79B,1.91%
2019年3月29日,"2,838.51","2,747.54","2,845.23","2,746.11",5.97B,3.82%
2019年3月28日,"2,733.97","2,728.04","2,742.70","2,709.39",3.18B,-0.28%
2019年3月27日,"2,741.59","2,721.14","2,751.72","2,714.09",3.35B,1.31%
2019年3月26日,"2,706.15","2,737.37","2,739.29","2,693.91",4.01B,-0.44%
2019年3月25日,"2,718.18","2,757.81","2,765.84","2,717.29",5.21B,-2.76%
2019年3月22日,"2,795.39","2,804.72","2,813.52","2,771.96",3.60B,-0.27%
2019年3月21日,"2,802.96","2,816.45","2,822.63","2,799.83",4.36B,-0.35%
2019年3月20日,"2,812.92","2,799.32","2,831.63","2,787.28",4.03B,0.21%
2019年3月19日,"2,806.90","2,830.24","2,842.45","2,797.72",4.35B,-0.65%
2019年3月18日,"2,825.18","2,763.23","2,827.26","2,749.20",6.16B,2.52%
2019年3月15日,"2,755.81","2,736.00","2,783.51","2,735.86",4.41B,0.98%
2019年3月14日,"2,729.13","2,720.19","2,752.66","2,716.27",4.35B,0.19%
2019年3月13日,"2,723.96","2,731.50","2,747.96","2,699.98",5.41B,0.15%
2019年3月12日,"2,719.77","2,730.53","2,759.61","2,704.69",6.49B,0.41%
2019年3月11日,"2,708.60","2,683.76","2,714.09","2,670.79",5.20B,0.86%
2019年3月8日,"2,685.59","2,731.53","2,753.55","2,684.20",7.20B,-3.73%
2019年3月7日,"2,789.70","2,831.36","2,831.36","2,773.35",7.33B,-1.78%
2019年3月6日,"2,840.27","2,827.86","2,847.38","2,797.50",6.95B,0.40%
2019年3月5日,"2,828.87","2,829.50","2,835.11","2,807.12",6.03B,-0.13%
2019年3月4日,"2,832.59","2,839.40","2,907.82","2,816.98",9.22B,0.47%
2019年3月1日,"2,819.47","2,764.95","2,819.47","2,747.21",5.61B,2.75%
2019年2月28日,"2,743.97","2,749.87","2,767.86","2,733.03",4.63B,-0.23%
2019年2月27日,"2,750.34","2,739.11","2,794.93","2,722.31",7.55B,0.60%
2019年2月26日,"2,733.90","2,781.31","2,804.16","2,729.48",8.72B,-1.93%
2019年2月25日,"2,787.70","2,652.91","2,788.67","2,652.91",9.69B,6.28%
2019年2月22日,"2,623.07","2,576.00","2,623.09","2,555.73",4.14B,1.78%
2019年2月21日,"2,577.23","2,586.74","2,615.47","2,569.48",3.53B,-0.42%
2019年2月20日,"2,588.17","2,593.79","2,599.55","2,569.98",3.00B,0.35%
2019年2月19日,"2,579.05","2,586.86","2,614.36","2,568.18",3.79B,-0.15%
2019年2月18日,"2,582.85","2,540.53","2,583.40","2,540.30",3.74B,2.60%
2019年2月15日,"2,517.46","2,566.34","2,568.79","2,515.89",3.03B,-2.28%
2019年2月14日,"2,576.31","2,572.64","2,585.51","2,564.87",2.77B,-0.17%
2019年2月13日,"2,580.61","2,538.42","2,587.88","2,528.23",3.98B,1.87%
2019年2月12日,"2,533.18","2,528.10","2,537.29","2,515.03",2.55B,0.23%
2019年2月11日,"2,527.47","2,485.50","2,528.38","2,484.65",2.52B,1.11%
2019年2月1日,"2,499.64","2,502.10","2,503.55","2,479.34",2.20B,0.65%
2019年1月31日,"2,483.47","2,454.64","2,487.10","2,450.18",2.67B,1.78%
2019年1月30日,"2,440.01","2,445.86","2,462.61","2,439.33",1.78B,-0.65%
2019年1月29日,"2,455.90","2,433.31","2,461.52","2,423.46",2.19B,0.77%
2019年1月28日,"2,437.03","2,455.28","2,473.12","2,429.88",2.35B,-0.19%
2019年1月25日,"2,441.64","2,419.26","2,453.67","2,418.01",2.57B,1.25%
2019年1月24日,"2,411.56","2,401.38","2,414.89","2,385.10",2.04B,0.61%
2019年1月23日,"2,397.05","2,397.41","2,414.02","2,392.64",1.63B,-0.17%
2019年1月22日,"2,401.23","2,430.43","2,430.43","2,394.18",1.94B,-1.29%
2019年1月21日,"2,432.49","2,418.00","2,443.23","2,418.00",2.62B,0.63%
2019年1月18日,"2,417.36","2,385.62","2,422.03","2,380.56",3.01B,1.94%
2019年1月17日,"2,371.35","2,388.59","2,396.80","2,370.58",2.16B,-0.41%
2019年1月16日,"2,381.22","2,375.17","2,385.22","2,366.34",1.81B,0.12%
2019年1月15日,"2,378.37","2,337.70","2,380.60","2,332.41",2.25B,2.03%
2019年1月14日,"2,331.14","2,350.26","2,354.31","2,330.00",1.65B,-0.99%
2019年1月11日,"2,354.50","2,342.02","2,360.06","2,334.91",1.84B,0.97%
2019年1月10日,"2,331.85","2,333.22","2,345.33","2,321.30",2.23B,-0.04%
2019年1月9日,"2,332.72","2,320.91","2,360.36","2,318.44",2.87B,1.20%
2019年1月8日,"2,305.17","2,312.17","2,312.17","2,298.95",1.81B,-0.40%
2019年1月7日,"2,314.32","2,329.03","2,331.60","2,306.90",2.53B,-0.01%
2019年1月4日,"2,314.65","2,252.74","2,316.35","2,249.37",2.59B,2.00%
2019年1月3日,"2,269.24","2,259.48","2,287.78","2,253.94",1.89B,0.29%
2019年1月2日,"2,262.79","2,298.18","2,301.06","2,252.75",2.09B,-1.32%
